,product_id,star_rating,review_body
412,0679875972,5,"We have the board book. My older daughter has loved it since she was a baby, and my 1 year old loves it now, too! It's getting torn apart after many years of use, so I'm buying another copy. Simple rhymes, colorful illustrations, and quick to read for short little attention spans. It's great for introducing colors as well as leading into conversations about different emotions, what they mean, and that they are all ok to have!<br /><br />As far as the reviews saying that black and brown have negative connotations in the book: since when is it a bad thing to feel down or mad or sad? The whole point of the book is that it's OKAY and NORMAL to feel all of these different emotions, and they are all part of all of us!"
413,1600608833,5,"Who can resist a pink cat, a purple-haired heroine and a villainess with many faces?  Not me!  I could hardly put CAT GIRL'S DAY OFF down and am hoping for a sequel.<br /><br />Kimberly Pauley has written a wicked fun book that kids as well as adults will enjoy. The dialogue is rich with humor, the cast of characters offers great personalities and diversity, and the cat conversations are hilarious. Love those talking cats!<br /><br />And aside from feline fun, there's a kidnapping mystery with lots of twists and turns and thrills. Natalie is a likeable heroine with insecurities that teens can relate to, as well as a tough determined side that pushes her into action to save cats and humans. Her friends, Melly and Oscar, are great, too. And the cat characters are total scene stealers -- I loved their kick-tail attitude.<br /><br />Congratulations Kimberly and Tu Books for creating an amazing catastic book! I can't wait to read more!"
414,193627731X,5,"I've started reading the book, and I love it. I'd read two or three books for children before, but nothing to do with this. It's wonderful. My son, Danel, is 40 months old. He already knew the name of the pieces, but I didn't know how to continue teaching him. He is very nervous and it's difficoult for him to concentrate. I find very very important, specially for him, learning chess. Today I've started teaching him with the help of your book. We've starte with Chapter 4. I was very happy, because he could do all the games and exercises. I tried to continue with the rook, and, incredibly, he was very concentrated, and happy, and he wanted more and more. We only did 2-3 exercises of the Rook, but he could move them perfectly and we played some of the games. I couldn't believe. He said that he wanted to play another day. I'll tell you how it's going.<br />It's really worth buying it.<br />Regards from Spain"
415,0785161775,4,"Collecting: Astonishing X-Men #44-47<br />Astonishing X-Men: Ghost Boxes #1<br /><br />The issues collected here create an alternate universe to test both what an evil Xavier would be like but also to test how much leading a mutant army has hardened Scott.  Fortunately, the multiverse is relatively easy to access with devices called Ghost Boxes.<br /><br /> Ghost boxes are devices that allow characters to enter into a different timeline, a parallel universe, where events don't transpire like they do in the mainstream universe that marvel characters usually occupy. In the timeline featured here, the X-Men have waged war on Magneto to free the subjugated human race. In his dying breath, Magneto cracks the planet causing certain doom. Xavier, recast as Savior in this timeline, and other smart mutants create a device to save their planet, but it is fueled by Cyclops.<br /><br />The evil Xavier scours the multiverse collecting various incarnations of Cyclops and using them until they burn out until he finds our Cyclops (the mainstream, \\""real\\"" Cyclops). Our Cyclops is too pragmatic too battle hardened to fall for the old \\""sacrifice yourself to save billions of innocent people\\"" routine, right?<br /><br />Exalted's plot is a little weak, and as is necessary when one hops out of our timeline, really does nothing for the Astonishing X-Men title as a whole. But there are a few saving graces:<br /><br />1. The testing of Scott's character IS interesting (even if the vehicle it was delivered in was ponderous).<br /><br />2. The artwork. Mike McKone does a good job overall. And readers are treated to an especially skillful rendering of a mohawk wearing alternate earth Storm.<br /><br />Overall, I like what was done with Scott's character. I loved the ending scene. However I was quickly tired of yet another alternate earth."
416,1451659865,5,"There are people you learn a little from, and there are people you learn a lot from. For me, Beth Vogt is in the second category.<br /><br />When I was just starting out in fiction writing a few years ago, Beth graciously volunteered her time to teach a handful of newbies how to critique one another. Month after month, she guided us, instructed us, and encouraged us, until we were ready to continue on our own. That group is still together.<br /><br />During one of those sessions, Beth brought the first chapter of her novel, Wish You Were Here. I loved the story, and couldn't wait for her to get published so I could read the rest of the story.<br /><br />That day finally arrived when I received the book in the mail a few weeks ago. Unfortunately, I had to fight my husband over the book, since we were both reading it at the same time. Now my mom is visiting, and she's spending all her time with her nose in the book.<br /><br />Wish You Were Here is an inspirational novel set in my neck of the woods--Colorado. It was really fun to read about places I've been (my town even makes it into the book!) and new places I'd like to explore. And it has llamas!<br /><br />I really enjoyed this book and highly recommend it. Allison is a character readers can relate to. Her issues are not skin-deep, and I loved discovering her layers right along with her. Both her character arc and Daniel's are so realistic, and the dialogue keeps things moving along in a humorous way.<br /><br />One of the things Beth does best is keeping the reader off balance with plot twists. Romances are usually so predictable. Not this one. My husband was so worried about how it would end, right up until the last chapter with its wholly satisfying ending."
417,0785156798,3,"Collecting: Wolverine & the X-Men #1-4<br /><br />Wolverine has left Utopia to rebuild the school in upstate New York. However the newly rejuvenated (pun!) Hellfire club wants to make sure that no school that teaches peace gets in the way of selling hate.<br /><br />There are a lot of great things happening in these first four issues that are spoiled by Saturday morning cartoon styled artwork. These issues set up Wolverine's school very much in the original spirit of the original Xavier's school. There are classes, detention, teenage mischief, dating and crushes, and high stakes life and death battles for the future of the world.<br /><br />Wolverine & the X-Men seems set up to work like the New Mutants series: young, superhero action without too much of the grim baggage that sometimes comes with being an X-Man. Wolverine & the X-Men sets up some great plot threads that will be fun to follow: Bobby's tapping his potential, but how deep can that go? Warren thinks he actually is an angel! And two of the students are mini-versions of the X-Men's worst enemies, the Brood and Apocalypse. And of course a lawsuit against the Hellfire club is going to draw some superhero conflict soon.<br /><br />So what went wrong?<br /><br />All the things that were going right in this series were hard to see because of the corny artwork provided by Chris Bachalo. The characters proportions are off. They are awkwardly outlined. The faces are flat and almost featureless. The X-Mansion... Wolverine is old, he loves Japan--this school looks like it fell out of the Jetsons.<br /><br />Overall I found this graphic novel served well as a \\""back to school\\"" episode. I am interested in some of the characters that will be developed in this series. Wolverine & the X-Men is treading a fine line between approachable to new readers and juvenile. The back to school plot coupled with the cartoonish art pushes this graphic novel into the juvenile category. I have hopes that the series will improve in subsequent issues.quent issues."
418,0983778019,5,"I love this remarkable book!  It is one of the most well-written pieces of spiritual work I have read in a very long time.  It answers age-old questions with uncanny insight whether for a beginner or well-seasoned spiritual seeker. This book cranks it up a notch and then magically puts it all in perspective \\""attuning us to the presence of the Divine within us...\\"".  I quote it often in my spiritual development classes.  One thing is sure...This is not an ordinary manuscript!  Whether reading it from front to back or first asking a question then opening it at random for the answer, The Seven Victories of the Divine Child delivers an eye-opening, timely, and astounding response to a spiritual dilemma or every-day experience each time you open it!  I highly recommend it.  This is one book I refuse to loan out!!!"
419,0321821521,5,"I'm a rusty old developer who decided to get his hands dirty again.  I had previously tried the O'Reilly \\""Programming iOS 4\\"" book and found it really wanting.  I could never get into a good groove -- I didn't like the examples/samples, the way the concepts were being introduced wasn't intuitive.  The book just wasn't for me.  A few months later, I decided to try again.  Since iOS 5 was out, I needed a new book.  I saw a number of positive reviews for the BNR book and decided to give it a try.  I immediately enjoyed the book and found myself much more engaged.  The pace is good, the examples are interesting and they do a great job of introducing key concepts.  I really appreciate the fact that in a short amount of time, not only am I learning more about the iOS foundation, but I'm also exploring the use of key features, like location and maps.  Even though I used to write a lot of code, I don't feel this book is too dumbed down.  I really feel this book has accelerated my learning curve of iOS."
420,1591843871,5,"This book was far more enjoyable than I expected.  It was an entertaining, but also very practical view on selling that holds information that is very workable.  Even those new to sales will find the book helpful in teaching sound techniques on everything from staying motivated to dealing with customers more effectively. A great place to start sharpening your selling skills!"
421,0230290396,1,"only through chapter 1, now realizing that I am unable to download the solutions manual for some reason.  the Palgrave website has proceeded to frustrate me beyond belief.  What is the point of getting a \\""by example\\"" book if you are unable to download the solutions manual to check your work at the end?  why is palgrave.com so hard to work with?  I am unable to send them a message directly through their website and the solutions manual link takes me to a page that never loads.  The book does not delve into enough computational detail to overcome this rather large inconvenience and following this experience I will look to avoid palgrave when ever possible."
422,B000HUMYO8,5,"Like the Betty Crocker \\""Dinner for Two\\"" cookbook published in the same era, this is a classic cookbook with receipes designed for culinary pleasure rather than health. As the other reviewer said, this book was published before the time of gas and electric grills but the recipies are good no matter how they're cooked.<br /><br />This is not a book for those who are seekers of traditional southern pork or western beef barbeque which require subtle rubs and/or sauces. This is for the person who likes to cook hamburgers and hot dogs on a simple backyard grill. It also provides, and I think this is it's greatest feature, outstanding side-dish receipes for such things as potato salad, coleslaw and beans. The \\""cabbage-pepper slaw\\"" is the best slaw I've ever eaten as is the receipe for \\""perfect potato salad.\\""<br /><br />The book takes a stab at ribs but it never gets around to Texas-style brisquet or Southern pulled pork. Oh, it has a brisquet receipe and it has some pork receipes but they really don't capture any of the distinctiveness of those classical barbeque styles. Still, for the side dishes as well as the burger and hot dog recipies, it's well worth the price.<br /><br />One final note: The cover on this edition is very different from the one on my first edition published in 1956. It is possible that changes have been made in the later edition which might overcome some of the shortcomings I've mentioned."
423,193582709X,5,"Those on a sacred path will recognize that Kalidas (Lawrence Edwards) has made an authentic life journey and, through his poetry, is sharing his piercing insights and exalted states. His relationship to the Mother allows us to hear her voice in every sound, to see her magnificence in every sight, to feel her fiercely loving caress in every touch, and to sense the rhythm of her beating heart in our own heart. Reading these poems transports and transforms the reader through delight and deep satisfaction."
424,1435103548,4,An useful primer for the beginner. Simple drawings and explanations to help you improve your skills step by step. This edition is spiral bound.
425,0978901916,5,"\\""Christian community happens when believers share daily life in pursuit of the kingdom of God. Community is a place where all members experience fellowship and acceptance because they belong to a web of loving, committed relationships.\\""<br />Milt Rodriquez<br /><br />As Milt explains in his book a part of a fallen nature is the individualism that is so prominent in our western culture. Of and by ourselves we are vastly incomplete, this is true for man apart from God, and a disciple apart from the life enriching community for Gods children.<br /><br />We as disciples, followers of Jesus Christ have a yearning for Christ, and as Milt outlines in this book this can be fulfilled in a community of disciples. A community where the priesthood of all believers is not only encouraged, but practiced.<br /><br />I highly recommend this book."
426,1470091070,5,"Healing Conflict has come in handy several times now when dealing with personality conflicts with others.  What a great resource!  I achieved greater clarity and peace as a result of doing the exercises in the book, and I found myself feeling more positively about the people and situations that were bothering me when I began the exercises.  Highly recommend!"
427,1932195785,5,"This translation of some of Char's overlooked prose poems is rich, attentive to detail, and diligent to the originals. Nancy Naomi Carlson is an extraordinarily gifted translator and poet."
428,0373210515,5,"I loved the Iron Fey series and this one will be no exception. I finished the book in one day because I did not want to put it down. It is the story of life in a post-apocalyptic future where the red lung virus has destroyed the world as we know it and created \\""Rabids\\"" who roam the earth blindly hunting and killing humans. The vampires that are left create vampire cities and humans are kept as blood donors and servants but nothing more. Allie is a human flying under the radar in the sewers and tunnels hiding from the vampire ruler and his minions scrounging for food and shelter with a gang of like-minded misfits. Out on a scavenger hunt one night, every one is killed excepted for Allie who is fatally wounded. She is given a choice by a rogue vampire and decides to join the legions of the undead and become that which she loathes - a vampire. Now this is where it really gets interesting as Allie is conflicted with feeling human and not having a heartbeat. She yearns for her old life and to have friends and security but struggles with being a monster who has to survive on blood. Her creator Kanin is something of a mystery and has his share of secrets. I won't spoil it for the rest but lets just say there is a sweet love story mixed with redemption and the outcome will surprise you. Plenty of action and fight scenes and moments of despair laced with hope that Eden is out there. Will Allie make the right choice or will she succumb to the monster within? Can't wait to read more on this series."
429,0670023167,4,"A slice of life depiction of long married couple taking a last desperate chance at marriage and economic survival. This is a well wrought, short book and the only book I've ever read that prominently featured a Heart concert. I suppose that Niagara Falls with its tacky tourist traps and its descending nature represents their lives."
430,1595554246,1,"I have never left a review of any of the books I have bought from Amazon, but was compelled to comment on this one. Before anyone reading becomes defensive of my review I will start by saying I bought this book because it sounded like a very inspiring story. What I found however, was the poorly written rantings of an egotist. I can not believe that this book has even one good review, let alone nine. The story is all over the place. One minute we are in the Sudan the next we are back in the US. Did anyone edit this rag? I particularly enjoyed those anecdotes about Childers' encounters with the LRA guerrillas. These same individuals who are war hardened, desensitized to death and dying, and have committed unspeakable acts of violence on their fellow humans, are struck with fear when Childers comes around. He must be a very intimidating person.<br />  I read about forty pages before I had to do a little digging on Childers. Sam Childers, even after some cursory investigation is at best a liar, at worst a murderer. I understand Christians embracing Childers because he never fails to remind the reader how often God speaks to him, but I am at a loss to understand how anyone reading this book doesn't come away with the perspective that Childers, while an expert on self-promotion, is nothing more than a sad, arrogant, braggart with Daddy issues and a serious Napoleonic Complex. Why do I have to read page after page of him beating up the biggest, baddest guy in town with two punches? Or when he was a teenager, that he was so irresistible to all the adult women in the neighborhood, they all just HAD to have sex with him? Has anyone seen a picture of this guy? He is always the shortest dude in the photo.<br />  Childers revealed something interesting when he told his family he was going to the Sudan to help construction projects. \\""... by that time, I'd been springing African schemes on them for years.\\"" (pg22) The use of the word \\""schemes\\"" is an interesting choice. He says on the one hand God called him unexpectedly to the Sudan but reveals he had been thinking about it for years.<br />  It is obvious he has spent a great deal of time in the Sudan but it is hard to believe it has been in the capacity he has claimed. I think at best he does the average missionary work and then takes a bunch of pictures with the locals with guns in his hand to make the people back home think he is really fighting. I can not find any article or eyewitness account of anyone (other than Childers himself) actually seeing Childers in a combat situation. I think before anyone gives money to this guy's \\""mission\\"" they should really look deeper. Christianity Today reported in September of 2011 that an American doctor visited Childers' orphanage in July of 2009 and reported he \\""...saw one child after another with fever over 100 degrees Fahrenheit, ruptured eardrums, fungus-infected heads, protruding bellies, and infected lacerations. ... I am at a loss for words as to the suffering of these children.\\"" In a letter dated October 2010 Lt. Gen. Kuol Deim Koul official spokesman of the SPLA, released a letter saying that Childers is NOT associated with their organization. And even if Childers were associated with them, his credibility as a savior of the Sudanese children comes into question. According to a 2004 report issued by the Coalition to Stop Child Soldiers the SPLA themselves had in their ranks between 2,500 to 5,000 children.<br />  Anyone who has been associated with drug users will know that they are the most selfish, self-absorbed people walking. In this book, he claims he only fought for people who could not fight for himself. In an April 27 2010 Vanity Fair article, Childers is remembered very differently by people who knew him growing up. They remember him more for fighting for no reason at all. One man even remembers Childers demanding to have sex with the his girlfriend and saying that Childers only went away when the man gave him all of his drugs. That same Vanity Fair article reports of a stockpile of weapons that Childers KEEPS IN THE ORPHANAGE!!! The article goes on to say he sells the weapons from this location to SPLA.<br />  I lived in the deep South, around Mobile Alabama for a lot of years and if there is one thing I learned about Christians is they will lie through their teeth if that will get you into their church and give your hard earned money. Childers is no different. Like that idiot preacher in Florida who burned the Koran to shine a spotlight on his insignificant little church, Childers is the same. So many people have bought into it because it reads like a Hollywood script. But that is all it is. A story concocted by an opportunistic nut who is only whoring out images of poor suffering children to line his bank account. Its sounds like he is nothing but a petty arms dealer in the middle of a conflict. I think he saw this during his missionary work early on that he could make a buck down in Africa selling illegal Russian weapons to the SPLA then when the media comes he plays it up like he is fighting with them. I know times are hard and we are all looking for heroes but Sam Childers is not one of them."
431,0982692188,4,"The Tiger's Eye contains previously and newly published short stories by Ms. Swan. The stories capture the inner and outer lives of the characters with grace and precision.  Not all of the stories are `comfortable' for the average reader nor are they all neatly resolved, but that's real life. The characters are not always ones the reader can easily feel either sympathy or empathy for, but this aspect make the stories even more powerful. Detailed and showcasing a talent developed over decades, The Tiger's Eye is a collection of stories to make you think and view things from a very different perspective."
432,0738215228,5,"I'm really enjoying this book. The 15 day fat blast plan is very easy to follow and the recipes are so tasty. I like how all the foods are easy to prepare and don't take too long to prepare either. Ani has also made the plan so easy because she includes shopping lists for the different phases of the plan. I've only been following the plan for a few days and already my skin is glowing, my eyes are sparkling and I'm in great shape. I can see myself using the recipes In this plan a lot in the future."
433,0452266602,5,"This book is filled with great information, I look at the information as a basic roadmap of life and I continually refer back to the book as a resource. Napoleon Hill takes you on a journey explaining the experiences of the inner you,<br /><br />Thoughts, Desire, Faith,  Autosuggestion, Knowledge, Planning, Decision, Persistance, Master Mind, Sex, Subconcious Mind, The Brain, Sixth Sense, and The Ghost of Fear.<br /><br />This book is well written. It also will expose why we feel and experience so may different emotions, thoughts and anxieties in this journey called life... I believe if you Think and Grow Rich you will be rewarded. Again Great Book!! Absolute must read."
434,1469966662,5,Nick Evans is a wonderfully creative chef with a very easy to understand approach to everyday cooking.  I purchased 2 copies for my young adult daughters who wish to expand their repetoire of go-to dishes.  This cookbook certainly fills the bill.
435,0553578529,5,"I recently finished this book, and I have to admit, I absolutely fell in love with the characters and the flow of the authors writing. Like many other reviewers, I am an avid \\""Outlander\\"" fan, and I found this book to be quite similar in terms of the wonderful writing, along with the authors unique ability to transport me to another time and place. Yes, the story is idealistic and the characters are a bit structured (for lack of a better word) - - but I do not think this detracted from the story at all. While I wait anxiously for the next Gabaldon book, I will happily follow the story of \\""Boots\\"" and Nathaniel wherever they go :) As we speak, I am downloading the next book onto my Kindle, and cannot wait to lose myself in \\""Paradise\\"" once again! Happy Reading!"
436,0062700901,5,"Have had the 5th edition of this great reference book. I've used it frequently. It was tattered and torn, but still an old friend .  The sixth edition has the same great lookup features, but with updated entries.  I'm so glad I purchased it."
437,0971720614,5,"I commend Andrea for sharing this story.  I too have lost a child; sat at the hospital bed until the end, and could not fathom putting my pain in print.  But Dawson wanted his messages of warning, and then glorious hope to be heard.  As a previous poster stated, his message was clear as to the cause of his illness that should speak to all young people.<br /><br />As the book unfolds, it is more about renewed strength, restored faith, and the shining example of the proof.  Highly recommended."
438,1580174647,5,I love this book!  It's my cheese making bible~  I was really taken back to see that anyone would possibly give this book less than 4 stars (and why the heck not 5??)!  Someone posted a negative review that says you have to use the author's ingredients--I'm not sure where they got that idea....  You can get cheese making ingredients like rennet from a lot of different places.  I think it's great that she offers a 1-stop shopping place to get all the items you need at reasonable/competitive prices.  I highly recommend this book for beginner or advanced cheese maker alike!  : )
439,0449149900,5,"Although I loved the Blue Rose series and The Hellfire Club, my favorite works by Straub are those that focus on paranormal plot lines, like Ghost Story, Shadowland (my favorite!) and Floating Dragon. When I picked up Mr. X, I was delighted to find that Straub had returned to his paranormal past.<br /><br />The story was fresh and the writing tight and captivating. The plot itself was highly original, and the working in of Lovecraft was brilliant. I hadn't read \\""The Dunwich Horror,\\"" and when I realized how integral it was to Mr. X, I set down the book and picked up my Lovecraft anthology. Something a bit spooky happened -- I set down Mr. X at page 89, and \\""The Dunwich Horror\\"" began on page 89 of the Lovecraft anthology! Of course, this has nothing to do with anything, but I found it amusing nonetheless. I'm glad I read the Lovecraft story, as it gave a great many hints to the inner workings of Mr. X. If you haven't read \\""The Dunwich Horror,\\"" it's advisable to do so before beginning Mr. X.<br /><br />After reading the other reviews, I wondered if the negative reviewers had read the same book. Straub left no questions unanswered -- perhaps those reviewers just didn't understand what happened? Mr. X was perfectly characterized, and his diary was consistent with his mental state. Ned was my favorite kind of character: flawed, but likeable, as were most of the characters in the book (with the exception, of course, of Mr. X).<br /><br />My only real criticism is that Straub isn't particularly good at writing women, a flaw that's consistent throughout his writing. His women are either kooky, whore-ish or angelic -- although the \\""angel\\"" in this story is a little more rounded than the \\""angels\\"" in his other books. The various female family members were nicely written, though.<br /><br />Straub didn't write in a single event that wasn't necessary to the story. Every loose end was wrapped up, and every character and scene essential to the plot. The various mystery elements were revealed at exactly the right time and place, and although some things were easy to guess for Lovecraft readers, there were enough surprises to satisfy me, and I'm an extremely critical reader of mysteries and crime fiction.<br /><br />To sum up my review, if you love Straub, you'll love this book. Happy reading!revealed at exactly the right time and place, and although some things were easy to guess for Lovecraft readers, there were enough surprises to satisfy me, and I'm an extremely critical reader of mysteries and crime fiction.<br /><br />To sum up my review, if you love Straub, you'll love this book. Happy reading!"
440,1937927008,5,"Lady Grace could well be categorized as suspense because the author skillfully keeps the reader on edge wondering what will happen next. The novel's fantasy world holds the potential for unexpected, monstrous perils and magical, heroic rescues. Sandy Nathan never fails to surprise with plot twists and character transformations. But Lady Grace offers more than an exciting read. The author shows us the possibility of redemption and illuminates the power of having a spiritual practice without endorsing any particular religion. A must read for fantasy lovers who appreciate the transcendental.<br /><br />Although Lady Grace is the second book of a series, you don't have to read the first book (The Angel and the Brown-Eyed Boy)to follow what's going on. But if you wonder how the characters in Lady Grace ended up in this strange post-apocalyptic world, you should read The Angel - another great fantasy from Sandy Nathan.\\"""
441,1848689829,5,Packed full of information and pictures of the Sevvern and the towns it flows thru. I was not disappointed in it at all.
442,0961570113,5,"Guess I'm exposing myself by reviewing this book, but, it's good stuff.  If you think you may have a problem in this area, check the book out, it will help you in your discerning process.  Always helps to here others stories and to know I'm not alone.<br /><br />Addendum:  Well, now I'm editing my review because I was able to change my profile name for some anonymity.  I just wanted to add some about this book.  Whether someone \\""likes\\"" it or not probably would be referring to whether someone could \\""identify\\"" and understand what is being described.  I am able to do so.  In reading the book, just like other 12 step literature, when I identify it helps me because it tells me I am in the right place.  And, if I can identify with the problem, then I should be able to identify with the solution too.  The book talks about one persons experience (the founder) and in the back there are other personal stories.  Between the two area very useful bits of information about symptoms, withdrawal (yes, there is a withdrawal, just like from a drug), relationships, after sobriety, and more.  And, by the way, \\""love\\"" addiction is generally put in quotes in the book because the definition is vague, but, the book expands on this."
443,1425976484,5,I wish every parent with young children would read this book. The over protection of children today means there will be adults who do not have resiliency skills and will not be able to handle disappointment. This book should be on everyone's baby registry!
444,1935009052,3,"Everything is great about this light except it will occasionally start flickering slightly.  When I push against the plastic cover, it usually corrects itself, but it appears there is something loose inside.  I love the size, flexibility, and clip - but the flickering is annoying."
445,1584798645,4,"I love the way this book is broken up into season, it really helps to make a plan for the canning year.  The stories the author tells are fun to read in themselves.  It does seem like many of the recipes are adaptations from other books.  Personally I do wish that there would have been recipes that used honey or something instead of granulated sugar but they are still good recipes.  Overall I was very happy with this book and I'm very glad I bought it."
446,0310250722,5,"This vocabulary guide directs the student to many useful aspects of the words that one encounters in reading Biblical Hebrew.  The index in the back of the book lists the pages where the word is treated.  The first page that is indexed corresponds to the list of Hebrew words ordered by the frequency in which they occur in the Bible.  The second page indexed for a given word may direct the reader to the list of Hebrew roots, or the list of proper nouns.  The index may also direct the reader to lists of verbs.  Other interesting lists include those of words with similar spellings and verbal roots.  Even to peruse the list of words organized as a function of frequency is interesting and helpful.  Clearly, this is a book that is often more useful and interesting than a conventional lexicon."
447,1592407137,5,"Warning this book contains a same sex couple who feels like it's their right to be able to raise a child.<br /><br />While that may seem like a dumb statement I feel like it should be said again.  If same sex couples raising children isn't something you believe in, and you don't want to open your mind then pass on this book.  For the rest of you out there this was a touching a sweet story of Zach Wahls and his two mothers.<br /><br />Wahls was on the Daily show, which originally got me interested in reading his book.  He seemed extremely confidant, successful and more importantly happy; which is what any parent strives (or should strive) for their child to be. This is not his first time speaking on the issue of gay parenting, last year he added a new voice to the issue, one of the child in question being raised.  He was so verbally eloquent that a book was a logical next step.<br /><br />The book focuses on the different ideals he learned as an Eagle Scout, and how they are/were applied to his childhood and family.  It was an interesting way to discuss gay parenting, by using the ideals of the traditional `American Ideal', a boy scout.  I think it also proves that in America there are many ways to describe family, and not every family who is `different' is broken.<br /><br />The book is easily read and contains many lessons as well as wisdom in dealing with adversity.  While this book may not appeal to everyone, I feel like each person should pick up this or a similar story to really get the perspective from the people that gay parenting actually affects... the child/ren in question."
448,0873389425,5,"Well-written, concise, lucid. A good read. Strongly recommended for all physicians. It should in the library of all medical schools."
449,0965327523,5,Bought this for a bridal shower gift...the bride LOVED it and I heard the groom was very interested as well because of the photographs. Great find overall.
450,0615248241,5,Baje's Book was very insightful and taught me a lot. She shared stuff the average woman don't know (espcially Mom). I wish I had read this book when I was younger (teens and twenties) because young girls are so easily impressed by manipulative men. Her insight probably would have helped me to be a more confident as a young woman and prevented me from getting into a uncomfortable situations. I definitely recommend this book to ALL women especially young ladies just to have a different perspective on life and dating. Thanks Baje
451,0805093931,3,"Author Paul Harper (David Lindsey writing under a pseudonym for a very specific and lengthy narrative project) introduces another moody and emotionally unsettled protagonist in Pacific Heights, the first installment in what is promised to be a long, multi-part novel. It remains to be seen whether this series will become an integrated long novel (think of Proust) or just a series of exercises in which the same characters meander through different but slightly connected storylines (think of Allen Drury's Washington insider novels of 40 years ago). On the evidence of this first book-length component, lead character Marten Fane is possibly interesting and complex enough to be worth following for the long haul. But there has got to be some serious character development in future installments, because the Fane in this novel is a little vague; he is definitely capable of unforeseen excursions into unanticipated behavior. And while I am willing to give Lindsey a chance to develop his complex story, this first installment by itself is a little less under control than I would have expected from Lindsey.<br /><br />I give Lindsey credit for undertaking such an effort, and I will stick with him for at least the first two or three installments to see if it looks like he can bring it off. But if the long arc of the entire tale remains foggy or unclear after three installments, I'm not sure I will hang around for the rest.<br /><br />Lindsey has already proven in earlier novels that he is meticulous in crafting tales in which all the characters -- good, bad, temporary or secondary participants in the action -- have complex natures and face a variety of psychological burdens and challenges. Somewhere at the heart of this first installment in the Marten Fane series is a potentially interesting concept -- can an assassin with good skills in understanding human psychology actually drive a target to commit suicide? -- but the development and realization of this concept strike me as superficial and incomplete. The would-be assassin, whose name is uncertain for many pages but whose initials are RK, has numerous moments in which he is perplexed by the fact that an expected outcome is not happening; for a presumed expert in security and intelligence work he seems to be a little slow to understand the possibility that other security and intelligence experts may have a line on him. Still, the dialog is often riveting for pages at a time, and the details of intelligence development and black bag operations have a certain ring of authenticity to them. That's not to say that they really are authentic, but just that they don't come across as risibly improbable. This is an example of decent genre fiction, bearing in the mind the proviso that as the storyline develops we may find we are not in the genre we think we are in.<br /><br />At the end of this novel the hook is set for Fane's activities in future installments, with the road left open not only for his own investigative projects but also for those that may be connected to the interests of a much larger security firm with powerful but out-of-sight national and international clients.<br /><br />Not a bad effort; just not stellar, given one's expectations of Lindsey. The next two or three installments will probably determine the fate of the overall effort.<br /><br />I suspect this is one series that will need to be read in order of composition to get the full effect of the author's design."
452,1466294515,5,"An excellent book for young girls.  Easy to read and understand the lessons within.  In the end, they  will come to realize they have all  they need to become a princess.  Valuable lessons for life.  Very nicely illustrated."
453,1475112696,5,"Loved the book, a constant page turner between the laughter. It was hard to put down. Only regret was that I did not read it laying in a hammock under a shady palm tree in Puntayelo with a cigar and whiskey with three ice cubes...not two, not four! Just check your height to get on, get belted in and hang on.....thanks for the ride!"
454,1617061190,5,"Authors included in this anthology are: Anthony Malone, Brad Nelson, C. Douglas Birkhead, Chris Bartholomew, Mark M. Johnson, Kevin Brown, Jessy Marie Roberts, Abigail Beal, Aurelio Rico Lopez III, Ken Goldman, Deborah Walker, Thomas Stromsholt, Mark Taylor, Scott Taylor, Matt Becht, Rekha Ambardar, Alison J. Littlewood, Gregory Miller, Rebecca J. Vickery, Jason Barney, C.D. Reimer, Paul Johnson-Jovanovic, Gerald Costlow, Paul D. Brazill, Daybert Linares, Ryan Spier, Michael A. Kechula, Ray Tabler, Jack Bates, Iain Pattison, Rebecca L. Brown, John Winn, Emma Kathryn, Matt Nord, Stephanie L. Morrell, Robert William Shmigelsky, S.M. Harding, Ellie Garratt, Nicolas Conley, Theresa Leigh Judd, Aoife MacCormac, Gayle Arrowood, Joe Jablonski, Kevin Bloomfield, Robert Cristante, Chris Nicholson, David Perlmutter, Sean Graham, A.J. French, Felix Hooke, Austin Eichelberger, George Wilhite, Ty Schwamberger, Charles Day, Caroline M. Noctor, Chris Allinotte, Jason D. Brawn, Greg Didaleusky, Elle Pryor, Sean T. Page, Randy Rohn, Michael Garriga, Letisia Cruz, Loralie Hall, G.N. Braun, Salvatore Buttaci, Audrey Fine, Tomara Armstrong, Michael Frissore, Christina Murphy, Darren Gallagher, Gavin Eyers, Stephen Hill, Kristine Ong Muslim, Indy McDaniel, Lorraine Horrell, Mark Smith-Briggs, Darin Kennedy, Deb Hoag, Jacob Baxter, Indigo Roth, Nicole Spruit, Joe Amaral, Robert Beaird, Ken Doyle, C.L. Bledsoe, Harris Tobias, Liam Cadey, Rebecca Besser, Heady Habra, Mariah Daley, M.S. Gardner, Eden Royce, Matthew S. Dent, Jeremy Bush, Randall Maroccia, Matt Kurtz, Joshua Ramey-Renk, J. Matthew Saunders, Yago Marron, Paul Phillips, Jessica A. Weiss, and Diane Arrelle.<br /><br />Jessica A. Weiss is the owner of Wicked East Press.<br />**This is NOT a review--for informational purposes only.**"
455,1593093853,4,"Very well written. Author really feels for her characters in her book. Great Susepnse/Thriller. It;s about street/homeless children and it really makes you think.<br /><br />Lelia was raised by an alcoholic mother, when she was old enough she ran away from home to live in the streets. She tries to keep clear of drugs/prostitution. She begins to run her own \\""safe shelter\\"" for kids that grew up like her."
